"accession","description","I_mean","VC_mean","I_SD","VC_SD","p.val","q.val","p.adj","IvsVC.FC","direction","negLog10P"
"DENR","Density-regulated protein ",0.171297391978317,0.0917872394340936,0.0264732244021568,0.0269488837880045,0.0218576848673169,0.116203707517319,0.200837691961576,0.900137681946685,"Up",1.66039583976029
"DERL1","Derlin-1 ",0.201720232995298,0.233761805838615,0.0158642193703344,0.053261774221383,0.374492765399792,0.359254106663095,0.620907603995165,-0.212683431511306,"NS",0.426556567757032
"DESM","Desmin ",5.33901275709625,4.5830842319975,0.847385753644969,0.929287007726399,0.356620676547524,0.351494068311635,0.607495741109394,0.220254195109801,"NS",0.447793480425466
"DEST","Destrin ",1.00188132582717,0.989061226832017,0.0574210863640079,0.0949917813870923,0.851201387886308,0.537068037215797,0.928227741827239,0.018579892076318,"NS",0.0699676769300496
"DFFA","DNA fragmentation factor subunit alpha ",0.0174328444315491,0.0167591546973914,0.0126931095240779,0.0143025952203781,0.954270656387593,0.568934414106018,0.98330317549923,0.0568586022852687,"NS",0.0203284304272752
"DGAT1","Diacylglycerol O-acyltransferase 1 ",0.0222757039994902,0.0360804832698086,0.00539239500877939,0.00545915442329259,0.0356623632352136,0.138376790515483,0.2391599702104,-0.695747635211226,"Down",1.44778988084642
"DGUOK","Deoxyguanosine kinase, mitochondrial ",0.0436084256621028,0.105821576187507,0.0242784302119889,0.024734039065677,0.0359037120420073,0.138376790515483,0.2391599702104,-1.27895499887942,"Down",1.44486064791138
"DHB12","Very-long-chain 3-oxoacyl-CoA reductase ",0.439430622084514,0.500201904382756,0.0532438592726503,0.0496791246697627,0.221854628723962,0.288926089473586,0.499357982607484,-0.186875141543028,"NS",0.65393150583269
"DHB4","Peroxisomal multifunctional enzyme type 2 ",0.525696208208641,0.372552301849076,0.0480646328393428,0.0523864971485425,0.0202801725924975,0.115104635772922,0.198938139553474,0.496786352166503,"Up",1.69292835330072
"DHB7","3-keto-steroid reductase/17-beta-hydroxysteroid dehydrogenase 7 ",0.0663801452654535,0.0657166791316158,0.0067119968659131,0.0118732855468224,0.936902452253394,0.563646429854223,0.974163823795659,0.0144922083367104,"NS",0.0283056243239959
"DHB8","(3R)-3-hydroxyacyl-CoA dehydrogenase ",0.13367358686512,0.138704328866573,0.0264459845681857,0.0147596473998447,0.78786109221899,0.515948779997685,0.891726816286664,-0.0532983885653764,"NS",0.103550346216777
"DHC24","Delta(24)-sterol reductase ",0.145201376027066,0.104197199086227,0.035736940249666,0.0387011332890851,0.248870300709849,0.301988448575578,0.521933975316034,0.478738628152145,"NS",0.604026927446903
"DHCR7","7-dehydrocholesterol reductase ",0.104552074283678,0.0974028197210435,0.00822114655310795,0.0142694468369302,0.493922583260697,0.409447018534995,0.707657233491115,0.102186242169836,"NS",0.306341116455817
"DHE3","Glutamate dehydrogenase 1, mitochondrial ",3.04313987776258,1.93322714233481,0.140839352716267,0.19687056514355,0.00136110635016391,0.0673829587917818,0.116459605381062,0.654549493448605,"Up",2.8661079398335
"DHI1","Corticosteroid 11-beta-dehydrogenase isozyme 1 ",0.0190757096822329,0.0515294923589358,0.0202261803734418,0.00976899112181464,0.0665852839032899,0.176863784573166,0.30567797744293,-1.43366164860649,"NS",1.17662174419004
"DHPR","Dihydropteridine reductase ",0.384238493015754,0.360297032964368,0.13537349867131,0.0285364602069264,0.779309788404777,0.512542896657049,0.885840345331149,0.0928152841840767,"NS",0.108289868835264
"DHR13","Dehydrogenase/reductase SDR family member 13 ",0.0290805355852397,0.0327297278795914,0.0143529942032901,0.00105427247895088,0.68321090091373,0.477115876919671,0.824610966087189,-0.17054776756166,"NS",0.165445212914906
"DHRS1","Dehydrogenase/reductase SDR family member 1 ",0.159976760933358,0.273256016332993,0.0336823105969182,0.0424478886050644,0.0223405624560303,0.116599832894488,0.201522325078519,-0.772390913500477,"Down",1.65090589708991
"DHRS4","Dehydrogenase/reductase SDR family member 4 ",0.101207095278968,0.070247093817332,0.016235840072237,0.0226602287583703,0.126737715647848,0.231252536991218,0.399679380132109,0.526799989784446,"NS",0.897094124972142
"DHRS7","Dehydrogenase/reductase SDR family member 7 ",0.0360793657083155,0.0352901074121601,0.0103196292583594,0.00565024767725452,0.91309942976079,0.555694297029565,0.960419959363122,0.0319101543389027,"NS",0.0394819284402093
"DHSO","Sorbitol dehydrogenase ",0.0507076380645133,0.0349126788437079,0.0421674469795456,0.0165671996053844,0.578515104086829,0.438819687654232,0.758422731414486,0.538452017108107,"NS",0.237685297842858
"DHX15","Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 ",0.110832424466825,0.146346431644969,0.0144005292272818,0.0598208346774142,0.374024233569537,0.359128840271319,0.620691103045735,-0.401007559728033,"NS",0.427100258322059
"DHX29","ATP-dependent RNA helicase DHX29 ",0.0636516467439886,0.062767336354463,0.00565684073131462,0.0062589055717356,0.864761652394096,0.541034029946394,0.935082263454534,0.0201838520057285,"NS",0.0631035772912107
"DHX30","ATP-dependent RNA helicase DHX30 ",0.011024472334588,0.00991112685603163,0.00455142083919078,0.00128749274706885,0.704379585951147,0.485816678125876,0.839648772279478,0.153588604993911,"NS",0.152193239072223
"DHX9","ATP-dependent RNA helicase A ",0.0927419814605565,0.0978609160312668,0.0621505049664437,0.0087532173355262,0.894490425283678,0.550380855910695,0.951236609937473,-0.0775102365837051,"NS",0.0484243038039523
"DHYS","Deoxyhypusine synthase ",0.104394696867617,0.0547005001896251,0.0186057359657948,0.0273259567828217,0.0598190365720608,0.168419664163082,0.291083798909047,0.932422496082972,"NS",1.22316058586851
"DI3L2","DIS3-like exonuclease 2 ",0.041595630695303,0.0385343792790704,0.00606193129766714,0.0112504865962735,0.69950524568806,0.483201637649767,0.835129134267672,0.110285840308958,"NS",0.15520902432464
"DIAP1","Protein diaphanous homolog 1 ",0.0732927541100725,0.0671153476924704,0.0130337182653487,0.0269735390705061,0.739018926925479,0.499857372671598,0.863915645913263,0.127027862882319,"NS",0.131344438798632
"DIC","Mitochondrial dicarboxylate carrier ",0.0497857212316594,0.0634465142160184,0.00968924636924297,0.00280940506427731,0.0789107024164867,0.189887660045822,0.328187457959576,-0.349808873635635,"NS",1.10286409076761
"DJB11","DnaJ homolog subfamily B member 11 ",0.426062694155888,0.544112040694454,0.185863934190127,0.142610573366103,0.432044601053738,0.381774699649891,0.659830492203358,-0.352838018889427,"NS",0.364471417556188
"DJC10","DnaJ homolog subfamily C member 10 ",0.0923876714938143,0.0782790023148511,0.0117199191174813,0.0273515133337567,0.457643938983189,0.394149789036396,0.681218659958964,0.23907497806915,"NS",0.339472285041421
"DJC11","DnaJ homolog subfamily C member 11 ",0.08250100062325,0.10078022454747,0.0131337564122833,0.0146696977697061,0.183126099038852,0.266608383268149,0.460785748554552,-0.288729053402633,"NS",0.737249755857711
"DKC1","H/ACA ribonucleoprotein complex subunit DKC1 ",0.0391402809394543,0.0218046906076467,0.0182798554736755,0.00663091150769777,0.197438031023976,0.275590902144383,0.476310454242924,0.844015591522963,"NS",0.70456918868254
"DLDH","Dihydrolipoyl dehydrogenase, mitochondrial ",3.13655366055276,1.59217165457254,0.465597035125806,0.500984979756279,0.0173774385398969,0.106264800957703,0.183660038195601,0.978184361140804,"Up",1.7600142388178
"DLG1","Disks large homolog 1 ",0.0597690332129665,0.0684585704531253,0.0148909956764014,0.0476493879691533,0.778068422522931,0.512103844292396,0.885081520458422,-0.195832959602986,"NS",0.10898220992865
"DLGP4","Disks large-associated protein 4 ",0.145855562445579,0.16867208382556,0.0262915511718152,0.0197313662233258,0.295581233317973,0.325639238182402,0.562810209811352,-0.209680812402951,"NS",0.529323143095804
"DLRB1","Dynein light chain roadblock-type 1 ",0.570008264047619,0.395736879136574,0.321996935825037,0.0991359649441961,0.420938516180383,0.376056511598472,0.649947608817058,0.52644131794736,"NS",0.375781334172866
"DNJA2","DnaJ homolog subfamily A member 2 ",0.876007908253224,0.761251784915555,0.0690939902069133,0.0742795794912901,0.121653770702185,0.225617899648118,0.389940899465647,0.20257018823986,"NS",0.914874425411564
"DNJA3","DnaJ homolog subfamily A member 3, mitochondrial ",0.0687401661263522,0.0556046764282894,0.0148892444214108,0.00645925663045025,0.233599967878318,0.294053585334678,0.508219958324832,0.305947117667262,"NS",0.63152722127826
"DNJB1","DnaJ homolog subfamily B member 1 ",0.0526650147620443,0.0561929970312612,0.00691171693415824,0.0101160509406313,0.644132486593486,0.465111061177636,0.803862751270593,-0.0935454465948386,"NS",0.191024796803573
"DNJB4","DnaJ homolog subfamily B member 4 ",0.18955611494409,0.201608641957819,0.0271171434644513,0.0248654500848552,0.600772124391299,0.448310106174979,0.774825252402658,-0.0889324837455675,"NS",0.221290226642863
"DNJB6","DnaJ homolog subfamily B member 6 ",0.257942252312961,0.237867483450003,0.0570929792036793,0.0298385565151862,0.618016355170548,0.454193288821738,0.784993299958175,0.116890045170937,"NS",0.209000031599967
"DNJC2","DnaJ homolog subfamily C member 2 ",0.0166968996127047,0.0347420785079101,0.0139012588333076,0.00150789854802865,0.0890894061859317,0.1948975440385,0.33684616222626,-1.05710382977034,"NS",1.05017393578949
"DNJC3","DnaJ homolog subfamily C member 3 ",0.094204150527748,0.104828596917317,0.0297823637397615,0.00663032108996811,0.578956759609153,0.438819687654232,0.758422731414486,-0.154169803461732,"NS",0.237353871098809
"DNJC7","DnaJ homolog subfamily C member 7 ",0.0170642214603156,0.0350466604523205,0.00418969981243485,0.0063428834573169,0.0148857627279724,0.101802985890424,0.17594857477316,-1.03830238409455,"Down",1.82722890773791
"DNJC8","DnaJ homolog subfamily C member 8 ",0.30171882537197,0.161156496347843,0.0267282182591024,0.0644669226989713,0.0251553476407332,0.122192864304482,0.211188897199588,0.904742368695189,"Up",1.59936967645356
"DNM1L","Dynamin-1-like protein ",0.30050226793026,0.344341834974529,0.0464078257587467,0.03514420206748,0.26209412604661,0.310025901623797,0.535825300764606,-0.196465589097158,"NS",0.58154271218629
"DNPEP","Aspartyl aminopeptidase ",0.545680013882081,0.580914774129298,0.03929221703392,0.0483925906669921,0.382998435626053,0.362236014936876,0.626061308538182,-0.090271317282928,"NS",0.416802999922657
"DOCK7","Dedicator of cytokinesis protein 7 ",0.0457339614249297,0.0753920814525443,0.00865060531436805,0.0073911007020487,0.010701098173547,0.0928911721412138,0.160546070474268,-0.72114711375029,"Down",1.97057165163826
"DOHH","Deoxyhypusine hydroxylase ",0.118414530801703,0.105741167878828,0.0221937563152778,0.0337620347084454,0.615787650343558,0.45363243314713,0.784023959464499,0.163308960777663,"NS",0.210569025146083
"DOLK","Dolichol kinase ",0.00431973809943763,0.0186002800218384,0.00568077179839662,0.0024106544108148,0.0160213053287674,0.104130652284195,0.17997153717401,-2.10630858957819,"Down",1.79530210285938
"DOPP1","Dolichyldiphosphatase 1 ",0.00719487557115374,0.00708890834656578,0.00387390640278574,0.00251548986273521,0.970207569972878,0.571958077003314,0.988529045572887,0.0214062597209301,"NS",0.0131353411461297
"DP13A","DCC-interacting protein 13-alpha ",0.0920199248267439,0.0844684153010268,0.0224895108706934,0.024732620091285,0.715546946856129,0.490486529085102,0.847719789190153,0.123534292768681,"NS",0.145361867017141
"DPP2","Dipeptidyl peptidase 2 ",0.0581466899138262,0.0614944829271756,0.0199908483893017,0.00757642597813592,0.79963338462923,0.519591681241725,0.898022931045204,-0.0807599161458264,"NS",0.0971090824158643
"DPP3","Dipeptidyl peptidase 3 ",0.475457069452558,0.575557251546023,0.075958473130927,0.0903561866756872,0.215816203628212,0.285868019395024,0.4940726457662,-0.275644361149492,"NS",0.665915951302154
"DPP9","Dipeptidyl peptidase 9 ",0.0137246146842125,0.0145452801842498,0.00177457485320975,0.00193690954344655,0.617163969970635,0.453905750272072,0.78449634009434,-0.0837854407665228,"NS",0.209599435978432
"DPTOR","DEP domain-containing mTOR-interacting protein ",0.130857779988084,0.110801151308065,0.0360208770196196,0.0104351923609122,0.406705978700326,0.37011419496071,0.639677358547677,0.24002682843046,"NS",0.390719443288858
"DPY30","Protein dpy-30 homolog ",0.335713810572797,0.205921662230231,0.020467626677649,0.056519950521899,0.0201244263477354,0.114764905429669,0.198350975344293,0.705136283383726,"Up",1.69627649046637
"DPYL2","Dihydropyrimidinase-related protein 2 ",1.37787262707564,1.52921408304452,0.254023750038739,0.230032642834761,0.486966091466545,0.406271182000481,0.702168358021767,-0.150347862622193,"NS",0.312501278624522
"DPYL3","Dihydropyrimidinase-related protein 3 ",1.64617325538768,1.39967699634312,0.401680253134849,0.120553084335004,0.366227805154742,0.356436289512102,0.616037502127797,0.234022248950917,"NS",0.436248685793875
"DREB","Drebrin ",0.390742718031463,0.383547602764244,0.0490844887843757,0.022612229660263,0.828938469028189,0.527440193168342,0.911587704961215,0.0268133428415425,"NS",0.081477705340304
"DRG1","Developmentally-regulated GTP-binding protein 1 ",0.117034748537192,0.192255078853775,0.0151622690110202,0.061688163502833,0.109571111390374,0.215634730746996,0.372686746019079,-0.716084769836785,"NS",0.960303933237724
"DRG2","Developmentally-regulated GTP-binding protein 2 ",0.0638658731221479,0.0931101130401923,0.0084798934021556,0.0291499079135767,0.170543192157177,0.257532141598907,0.445099059485148,-0.543892643222206,"NS",0.768165612331535
"DRS7B","Dehydrogenase/reductase SDR family member 7B ",0.0548242957995709,0.072675266377067,0.0231929608715743,0.0109824483269873,0.294667131254204,0.325074653953339,0.561834425166391,-0.406649078224989,"NS",0.530668304974763
"DTBP1","Dysbindin ",0.0038663040744822,0.0125502118693106,0.0044330308978155,0.00559645795172148,0.102868734795348,0.207477047359,0.358587623552144,-1.69868470833936,"NS",0.98771660161361
"DTD2","D-aminoacyl-tRNA deacylase 2 ",0.0139197784868196,0.0265584794200355,0.0232163779961104,0.0234392383473526,0.543272001937647,0.425009170640035,0.734553679202758,-0.932036295984525,"NS",0.264982676187156
"DUS28","Dual specificity phosphatase 28 ",0.0301213188400921,0.0335726556991221,0.00427497013711717,0.0101562938903128,0.616291118865935,0.45363243314713,0.784023959464499,-0.156501724364289,"NS",0.210214090674822
"DUS3","Dual specificity protein phosphatase 3 ",1.14792558912616,1.01236044177323,0.227482909848117,0.0330761200370866,0.364790549807518,0.355619171565876,0.614625257321787,0.181306086606341,"NS",0.437956420945618
"DX39A","ATP-dependent RNA helicase DDX39A ",0.323948531275079,0.291661106349089,0.038299824420622,0.0330931407785413,0.331211319871902,0.340357467894695,0.588248083940597,0.151471604396918,"NS",0.479894828668886
"DX39B","Spliceosome RNA helicase Ddx39b ",0.699066306723903,0.559786298080694,0.094373506980228,0.0944785361088836,0.145133486938117,0.242934005520411,0.419868746101997,0.320553127884055,"NS",0.838232370370528
"DYHC1","Cytoplasmic dynein 1 heavy chain 1 ",1.2745381618991,0.962481415356984,0.262293493907067,0.135057529678149,0.140890971433867,0.239791200994185,0.414436960655396,0.40514398187265,"NS",0.851116836429912
"DYL1","Dynein light chain 1, cytoplasmic ",0.581282776414636,1.07072457049055,0.43638844109985,0.382967387230783,0.218043386465906,0.287232949595298,0.496431687805119,-0.881275347073756,"NS",0.6614570814965
"DYL2","Dynein light chain 2, cytoplasmic ",0.0828921596084812,0.158683878343587,0.0864731566873723,0.0467323170258259,0.252626430296074,0.302985306054042,0.523656868324068,-0.936848008150743,"NS",0.597521214622868
"DYLT1","Dynein light chain Tctex-type 1 ",0.033396513924266,0.0850559678542992,0.0169817973035057,0.0228151705039156,0.0346468865977635,0.137099088909993,0.236951687471882,-1.34871494880696,"Down",1.4603357854147
"DYLT3","Dynein light chain Tctex-type 3 ",0.0434152050386796,0.08421255602327,0.018266481397187,0.0243777855026221,0.0811630890393739,0.191267653107876,0.330572533508604,-0.955834956652895,"NS",1.09064143222488
"DYM","Dymeclin ",0.0180949902866177,0.0149005387713207,0.00592728748078246,0.00890074523059069,0.632172252908058,0.459823118819496,0.794723471972844,0.280225836903324,"NS",0.19916456998548
"DYN1","Dynamin-1 ",0.0562670619077048,0.0533816482074799,0.0128812017859744,0.00767757714211611,0.755664148433372,0.505091916550558,0.872962635321628,0.0759467815766075,"NS",0.121671181867048
"DYN2","Dynamin-2 ",0.334515329470354,0.375449695996609,0.0529596075042697,0.0790671675467034,0.497648791262434,0.409723034910547,0.708134279301388,-0.166547298391971,"NS",0.303077046449783
